TCGA.3C.AALI.01A.11R.A41G.13	TCGA.A1.A0SQ.01A.21R.A143.13	TCGA.A2.A0CL.01A.11R.A114.13	TCGA.A2.A0D3.01A.11R.A114.13	TCGA.A2.A259.01A.11R.A16E.13	TCGA.A2.A1FX.01A.11R.A13P.13	TCGA.A1.A0SD.01A.11R.A114.13	TCGA.A2.A1FV.01A.11R.A13P.13	TCGA.A2.A0CS.01A.11R.A114.13	TCGA.A1.A0SB.01A.11R.A143.13	TCGA.3C.AAAU.01A.11R.A41G.13	TCGA.A2.A0ES.01A.11R.A114.13	TCGA.A2.A0CO.01A.13R.A22I.13	TCGA.A2.A25A.01A.12R.A16E.13	TCGA.A2.A0CK.01A.11R.A22I.13	TCGA.5L.AAT1.01A.12R.A41G.13	TCGA.A2.A1G4.01A.11R.A13P.13	TCGA.A2.A0CV.01A.31R.A114.13	TCGA.A2.A1FZ.01A.51R.A14C.13	TCGA.3C.AALK.01A.11R.A41G.13	TCGA.A2.A3KD.01A.12R.A214.13	TCGA.A2.A1FW.01A.11R.A13P.13	TCGA.A2.A0CW.01A.21R.A114.13	TCGA.A2.A04U.01A.11R.A114.13	TCGA.A2.A0CR.01A.11R.A22I.13	TCGA.A2.A25D.01A.12R.A16E.13	TCGA.A2.A25B.01A.11R.A168.13	TCGA.A2.A0EP.01A.52R.A22V.13	TCGA.A2.A0T3.01A.21R.A114.13	TCGA.4H.AAAK.01A.12R.A41G.13	TCGA.A2.A0EW.01A.21R.A114.13	TCGA.A2.A3XS.01A.11R.A22V.13	TCGA.A1.A0SG.01A.11R.A143.13	TCGA.3C.AALJ.01A.31R.A41G.13	TCGA.A2.A1G6.01A.11R.A13P.13	TCGA.A1.A0SI.01A.11R.A143.13	TCGA.5T.A9QA.01A.11R.A41G.13	TCGA.A2.A1G0.01A.11R.A13P.13	TCGA.A2.A04W.01A.31R.A114.13	TCGA.A2.A3XT.01A.11R.A22V.13	TCGA.A2.A25C.01A.11R.A168.13	TCGA.A1.A0SF.01A.11R.A143.13	TCGA.A2.A3KC.01A.11R.A214.13	TCGA.5L.AAT0.01A.12R.A41G.13	TCGA.A2.A1G1.01A.21R.A13P.13	TCGA.A2.A25E.01A.11R.A168.13	TCGA.A1.A0SN.01A.11R.A143.13	TCGA.A2.A04N.01A.11R.A114.13	TCGA.A2.A25F.01A.11R.A168.13
hsa-miR-106a-3p|MIMAT0004517	0.786544	NA	NA	NA	NA	NA	NA	NA	NA	0.836285	0.468689	NA	0.135939	0.147232	NA	0.2367	NA	0.440794	NA	NA	NA	NA	NA	0.375893	NA	0.336459	NA	0.293385	NA	0.162172	1.381438	NA	NA	0.219284	NA	0.412551	NA	NA	NA	NA	NA	0.127872	NA	NA	NA	NA	NA	NA	NA
hsa-miR-107|MIMAT0000104	56.316476	24.701833	75.901736	63.499374	46.082045	70.560292	71.835687	68.28065	46.283386	60.212498	100.955336	31.792122	84.689741	36.366185	81.20343	51.363919	52.916746	36.58594	56.132085	74.311838	74.286945	212.98916	171.014728	58.639299	63.799401	74.693881	76.626159	111.095008	49.427686	45.083791	42.824571	150.445579	77.162908	144.726831	18.339151	28.46605	96.294452	59.099901	30.57492	126.326553	59.999259	39.000937	117.44465	66.698841	45.515658	78.1542	35.7999	25.264581	121.544625
hsa-miR-16-2-3p|MIMAT0004518	8.809282	3.705276	10.417886	5.355368	0.980469	7.376759	4.870217	4.655498	6.383914	8.780988	10.217394	4.495856	4.757853	3.386327	9.83381	4.260601	78.556821	6.391518	4.317854	3.952756	7.371987	11.594675	5.920391	9.397324	8.327798	3.701049	6.852746	10.072876	15.534415	4.378642	5.525751	6.228197	3.475806	5.372437	1.630147	13.201646	31.364478	4.853617	3.275884	10.694311	6.545375	1.918079	4.966229	6.150509	15.299382	5.946515	6.333829	1.508333	6.917174
hsa-miR-192-5p|MIMAT0000222	1418.766159	92.631878	494.70072	615.484897	106.871127	119.311035	160.47362	253.724688	695.846833	1262.371787	657.662614	209.057288	532.607384	191.10651	945.08875	392.330395	353.505705	536.226474	353.776065	377.093044	411.886139	397.243693	1115.317123	1859.542343	579.981724	158.808612	234.862286	451.225674	494.276838	157.306752	281.122586	421.995006	1117.819419	244.719911	241.66924	363.45784	148.568582	108.207065	468.178468	3219.321946	658.900945	426.708609	392.332246	222.101674	642.573971	658.364199	579.958389	98.41874	298.426639
hsa-miR-192-3p|MIMAT0004543	4.090025	NA	0.892962	0.765052	0.980469	0.320729	NA	0.775916	0.797989	2.090711	2.062227	0.963398	1.087509	1.619547	1.340974	0.9468	0.545533	1.101986	1.439284	0.474331	2.268304	1.764407	2.368156	1.879465	0.705745	1.682295	0.622977	0.78236	1.129776	0.324344	NA	0.830426	NA	0.877133	0.407537	NA	0.825381	NA	1.637942	8.689127	1.090896	1.790207	1.476446	0.410034	2.677392	2.548507	0.275384	NA	NA
hsa-miR-196a-5p|MIMAT0000226	620.897	9.263189	367.900176	3669.957794	19.60938	68.315191	635.076174	3060.602567	417.082505	1577.651127	1013.302859	140.977187	2398.092623	659.302736	39.931229	2135.389846	88.376427	1102.426969	152.564128	63.718447	24.95134	2929.924295	1114.048471	934.09394	2179.483523	1512.719327	817.968647	705.883596	888.568536	263.691526	401.998388	57.853038	290.577436	17.981213	278.755074	16.502059	1886.821004	35.973853	570.003874	20.051833	75.271796	3072.63445	764.128456	24.05532	170.205606	11.043528	112.081228	127.077069	161.071332
hsa-miR-197-3p|MIMAT0000227	246.659867	336.562483	213.120166	177.874751	373.55871	149.459526	134.174454	742.940031	288.3402	509.715536	614.543345	454.723684	111.061825	87.897217	179.392535	169.240563	486.615879	228.992726	509.218761	209.654245	153.677572	276.507824	407.7458	2651.172863	113.34274	399.040285	1226.018507	294.753833	299.390544	221.202487	171.298284	690.776343	317.688727	230.137587	184.614106	335.40434	367.019425	191.860545	459.442776	777.008566	822.535285	136.055727	98.519284	151.849206	453.626625	1400.829113	131.908865	31.674996	3291.586543
hsa-miR-198|MIMAT0000228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.093738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-199a-5p|MIMAT0000231	1013.067312	269.249987	605.725611	1208.783262	462.781394	979.825853	1050.992626	1020.718132	2020.775385	2514.290014	951.717293	1918.12469	903.583793	849.525861	1526.475518	2272.084147	2506.726424	1964.841348	2010.967924	2931.839126	1225.829096	1327.338379	746.138444	833.354635	1000.182646	292.046349	802.394228	2655.620539	1216.768358	3321.767231	2727.648858	1245.501166	1166.48071	1887.698343	1963.919151	2205.500132	842.989144	1786.130313	2457.732219	750.941179	2966.145146	1275.138824	2040.852483	1504.550898	1691.346485	1290.393827	1124.943032	1153.120703	2419.034482
hsa-miR-199a-3p|MIMAT0000232	2167.555041	1682.812404	5824.788442	4737.588834	592.203308	2256.646378	5656.755944	1948.714246	7526.370886	12433.463093	1889.373954	8150.022853	2764.990866	1630.589059	4096.526889	3582.219135	4837.79106	8672.851598	5723.745515	3539.931305	2670.738528	3973.193105	4332.542282	5051.249244	3169.362284	755.686745	3007.732392	8440.677912	4928.363755	4936.999459	9837.909005	5248.017912	6383.66649	2312.778583	5491.556457	10223.02532	1676.899096	3574.259174	8854.442352	3632.055525	4627.579154	4930.10201	4370.149028	2315.187831	5441.607052	2145.842536	4376.124777	3838.330814	2666.076398
hsa-miR-208a-3p|MIMAT0000241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-129-5p|MIMAT0000242	4.561951	0.617546	3.869501	0.382526	3.921876	0.320729	1.704576	8.535081	3.723948	0.418142	17.060236	4.174723	2.718772	0.294463	0.148997	1.4202	0.545533	5.289534	1.439284	0.948662	2.079278	NA	19.283559	13.908039	0.988044	8.411473	9.96763	1.17354	2.82444	0.162172	NA	12.733205	3.475807	0.328925	4.482904	NA	1.100508	1.427534	0.54598	6.01555	NA	0.767232	1.744892	0.136678	1.147454	3.398009	0.826152	1.13125	19.763353
hsa-miR-129-1-3p|MIMAT0004548	0.157309	NA	NA	NA	NA	NA	NA	1.939791	NA	NA	0.749901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.338308	NA	NA	0.672918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-148a-5p|MIMAT0004549	7.550814	27.172018	84.533698	37.870108	36.277355	33.035046	29.464807	9.310997	25.535661	59.794357	67.30356	30.18646	43.636288	20.170718	15.197706	18.462606	42.006077	66.11917	19.862122	23.242212	63.701527	23.44141	90.666562	56.008048	80.596145	73.348047	13.082515	61.610788	27.679504	13.946785	39.370977	88.302005	13.208065	18.41978	34.640616	43.730455	7.153302	21.413009	54.59807	60.823895	49.090304	28.259697	27.649825	25.695455	38.248453	8.495022	27.538386	30.166663	59.290061
hsa-miR-148a-3p|MIMAT0000243	17803.084885	85754.884945	69942.109298	61621.552145	10852.811985	39385.791917	26756.723457	12173.353707	45119.38986	129965.335998	77556.757151	52398.876166	19391.503542	16234.041579	11430.910255	29542.064624	75627.854497	88928.962003	44851.550786	32272.682066	31808.611124	28110.788645	50604.712985	70181.09018	33003.204364	24937.326115	15541.404289	24608.717715	45918.318354	23498.385416	46544.782412	42696.78752	29046.620991	16049.876376	48185.09663	65429.83737	11566.064184	23850.949482	70911.157199	21270.651299	53460.429944	33351.555082	11593.599089	29557.017191	52745.378157	16405.586324	24739.383609	11275.921648	24410.706202
hsa-miR-30c-5p|MIMAT0000244	300.302095	916.438022	353.315136	569.199208	1825.633382	439.398172	369.6494	765.441611	385.960914	1836.899392	525.680153	1239.571623	447.781707	471.877014	842.131736	574.707814	1274.911784	520.578269	877.963379	555.125231	496.569473	1694.839208	264.218602	490.916172	354.425433	570.297877	910.169226	542.7617	774.178754	672.689084	652.729343	446.077369	865.475855	527.595076	1053.482259	430.70373	1147.55474	1133.461851	415.218338	413.067781	1151.985758	385.789595	359.850412	1055.700503	1752.92649	2149.240545	229.670132	325.799963	616.616634
hsa-miR-30c-2-3p|MIMAT0004550	20.764735	169.207559	7.143693	69.619794	550.04314	16.036429	28.247251	46.167029	45.751396	38.050954	18.091348	100.835621	93.253872	68.315424	188.183365	86.040481	128.200369	74.93506	89.235623	104.985234	121.16522	110.653541	18.268635	32.702686	70.715706	175.295101	66.035551	54.960736	26.549728	123.574997	97.391363	16.746931	96.627423	71.705567	149.97349	55.694447	129.859946	161.025814	22.658199	44.44823	67.635529	37.977962	77.983248	201.736657	177.472812	142.716369	8.812284	305.437467	34.585868
hsa-miR-30d-5p|MIMAT0000245	6250.184838	5820.369505	4486.536672	8485.582007	19749.588203	19726.732829	6238.016228	12441.044894	4445.067461	9118.848602	11842.707653	5817.316047	6324.950592	4295.185061	6823.770224	4650.683335	5965.954341	5453.509183	5994.043093	5184.752665	8911.786993	7888.412832	11746.39446	1549.806567	4297.990628	14521.567186	7570.415078	4199.802026	6321.659553	5691.585355	5738.492453	11792.192994	18970.25752	10559.466775	10622.035425	4518.676201	6311.96376	6799.058059	2626.167269	12916.054667	8385.714504	6025.197165	4298.205791	4689.967252	1283.235514	8889.190931	4779.286731	10996.502928	11715.716017
hsa-miR-30d-3p|MIMAT0004551	2.831555	2.470184	4.762462	5.737895	3.921876	9.301131	4.870215	14.354453	5.053931	12.544269	12.373356	5.780387	5.845361	3.091864	7.002864	4.378951	18.002604	5.950724	3.166426	4.268977	8.317112	12.098791	8.4577	3.007144	7.198605	9.420851	1.868931	3.325028	5.366435	4.21647	3.453595	13.010013	13.208065	5.153154	7.743197	2.062756	4.677159	5.995643	3.275883	13.702085	1.090896	3.836159	3.221338	4.10034	5.73727	5.946515	6.884597	5.65625	NA
hsa-miR-139-5p|MIMAT0000250	69.21578	85.221327	35.718464	21.038949	61.76955	33.355774	41.640348	45.779071	15.427794	37.632813	41.525733	185.935746	164.077875	33.86325	59.598849	31.126061	92.740693	51.132159	140.474141	39.369462	64.268604	27.726399	30.278572	9.773217	37.404515	36.001105	21.181213	164.491024	49.710128	12.000722	111.20574	41.24451	38.233872	29.164649	129.189121	7.425925	37.692399	51.391218	15.560449	49.126993	107.998666	29.92203	67.379672	26.105488	19.889195	98.542254	42.409114	4.524999	510.882691
